x1,T,P,gamma1,y1
0.34874371859296477,359.0085158674272,101.325,1.2690090458055476,0.5925412496390146
0.35225628140703513,358.9328010838912,101.325,1.2660893905034838,0.5954313405848486
0.3557688442211055,358.85779016161547,101.325,1.263187987399542,0.598296545690478
0.35928140703517586,358.7834731185529,101.325,1.2603047679996149,0.601137354144583
0.36279396984924617,358.7098401491155,101.325,1.257439664495807,0.6039542452311188
0.36630653266331653,358.63688162028626,101.325,1.2545926097642577,0.6067476886115531
0.3698190954773869,358.56458806784065,101.325,1.2517635373630103,0.6095181445981473
0.37333165829145726,358.49295019267555,101.325,1.2489523815299368,0.61226606441869
0.3768442211055276,358.42195885724124,101.325,1.246159077180706,0.6149918904729185
0.38035678391959793,358.3516050820731,101.325,1.243383559906805,0.617696056581007
0.3838693467336683,358.2818800424209,101.325,1.24062576597361,0.6203789882244107
0.38738190954773866,358.2127750649709,101.325,1.237885632318509,0.6230411027792954
0.390894472361809,358.1442816246597,101.325,1.2351630965490699,0.625682809742904
0.3944070351758794,358.0763913415754,101.325,1.2324580969412655,0.6283045109530865
0.3979195979899497,358.00909597794447,101.325,1.2297705724377426,0.6309066008012142
0.40143216080402006,357.942387435201,101.325,1.2271004626461461,0.6334894664387868
0.4049447236180904,357.87625775113656,101.325,1.22444770783749,0.6360534879779246
0.4084572864321608,357.8106990970022,101.325,1.2218122489445835,0.638599038682923
0.4119698492462311,357.74570377527704,101.325,1.2191940275605042,0.641126485170453
0.41548241206030145,357.6812642163873,101.325,1.2165929859371225,0.6436361875771532
0.4189949748743718,357.6173729765656,101.325,1.21400906698368,0.64612849974777
0.4225075376884422,357.5540227352687,101.325,1.211442214265418,0.648603769405915
0.42602010050251254,357.491206292759,101.325,1.208892372002253,0.6510623383222405
0.42953266331658285,357.4289165677518,101.325,1.2063594850675128,0.6535045424779424
0.4330452261306532,357.36714659512467,101.325,1.203843498986716,0.655930712223655
0.4365577889447236,357.3058895236883,101.325,1.2013443599364069,0.6583411724339749
0.44007035175879394,357.2451386140166,101.325,1.1988620147430444,0.6607362426577673
0.44358291457286425,357.1848872363347,101.325,1.1963964108819398,0.6631162372643391
0.4470954773869346,357.12512886846224,101.325,1.19394749647625,0.6654814655856944
0.450608040201005,357.0658570938122,101.325,1.1915152202960206,0.667832232054985
0.45412060301507534,357.0070655994418,101.325,1.1890995317572863,0.6701688363412825
0.4576331658291457,356.94874817415507,101.325,1.1867003809212207,0.6724915734808059
0.461145728643216,356.8908987066558,101.325,1.1843177184933409,0.6748007340047331
0.4646582914572864,356.8335111837486,101.325,1.1819514958227675,0.6770966040637086
0.46817085427135674,356.77657968858784,101.325,1.1796016649015375,0.6793794655491673
0.4716834170854271,356.72009839897265,101.325,1.1772681783639694,0.6816495962116077
0.4751959798994974,356.6640615856864,101.325,1.1749509894860881,0.6839072697758526
0.4787085427135678,356.60846361088,101.325,1.1726500521851002,0.6861527560534874
0.48222110552763814,356.55329892649826,101.325,1.1703653210189273,0.6883863210525328
0.4857336683417085,356.4985620727469,101.325,1.1680967511857918,0.6906082270844183
0.48924623115577887,356.44424767660036,101.325,1.1658442985238646,0.6928187328684193
0.4927587939698492,356.3903504503491,101.325,1.1636079195109619,0.6950180936336007
0.49627135678391954,356.33686519018477,101.325,1.1613875712643038,0.6972065612183476
0.4997839195979899,356.28378677482306,101.325,1.159183211540328,0.6993843841676062
0.5032964824120603,356.2311101641633,101.325,1.1569947987345621,0.701551807827883
0.5068090452261306,356.1788303979826,101.325,1.1548222918815507,0.7037090744400788
0.510321608040201,356.12694259466616,101.325,1.1526656506548456,0.7058564232302666
0.5138341708542713,356.0754419499702,101.325,1.1505248353670494,0.7079940904984674
0.5173467336683416,356.02432373581854,101.325,1.1483998069699237,0.7101223097054615
0.520859296482412,355.9735832991312,101.325,1.1462905270545503,0.7122413115577684
0.5243718592964823,355.92321606068475,101.325,1.1441969578515585,0.7143513240908244
0.5278844221105528,355.87321751400344,101.325,1.1421190622314095,0.7164525727504062
0.5313969849246231,355.8235832242805,101.325,1.140056803704742,0.7185452804724197
0.5349095477386934,355.77430882732807,101.325,1.138010146422781,0.7206296677610383
0.5384221105527638,355.7253900285575,101.325,1.1359790551778037,0.7227059527653377
0.5419346733668341,355.6768226019862,101.325,1.1339634954036761,0.724774351354398
0.5454472361809045,355.6286023892727,101.325,1.1319634331764437,0.7268350771909712
0.5489597989949748,355.5807252987795,101.325,1.129978835214991,0.7288883418038172
0.5524723618090451,355.53318730466026,101.325,1.1280096688817653,0.7309343546586257
0.5559849246231156,355.485984445975,101.325,1.1260559021835599,0.7329733232277318
0.5594974874371859,355.4391128258295,101.325,1.1241175037723699,0.7350054530585503
0.5630100502512562,355.39256861053934,101.325,1.1221944429463075,0.7370309478408676
0.5665226130653266,355.34634802881925,101.325,1.1202866896505872,0.7390500094729678
0.5700351758793969,355.3004473709953,101.325,1.1183942144785783,0.7410628381266784
0.5735477386934673,355.2548629882413,101.325,1.1165169886729212,0.7430696323113872
0.5770603015075376,355.2095912918376,101.325,1.114654984126718,0.7450705889370334
0.5805728643216079,355.16462875245287,101.325,1.112808173384786,0.7470659033761532
0.5840854271356783,355.11997189944776,101.325,1.1109765296449867,0.749055769525009
0.5875979899497487,355.07561732020076,101.325,1.1091600267596213,0.7510403798638413
0.5911105527638191,355.0315616594549,101.325,1.1073586392368977,0.7530199255162794
0.5946231155778894,354.9878016186863,101.325,1.105572342242473,0.7549945963079533
0.5981356783919597,354.94433395549237,101.325,1.103801111601064,0.7569645808243461
0.6016482412060301,354.90115548300156,101.325,1.1020449237981338,0.7589300664679359
0.6051608040201004,354.85826306930244,101.325,1.1003037559816535,0.7608912395146274
0.6086733668341708,354.8156536368929,101.325,1.0985775859639364,0.7628482851695523
0.6121859296482411,354.77332416214887,101.325,1.096866392223551,0.7648013876222516
0.6156984924623115,354.73127167481204,101.325,1.095170153907309,0.7667507301012465
0.6192110552763819,354.689493257497,101.325,1.093488850832331,0.7686964949281192
0.6227236180904522,354.64798604521656,101.325,1.0918224634881932,0.770638863571026
0.6262361809045226,354.6067472249262,101.325,1.0901709730391493,0.7725780166977516
0.6297487437185929,354.56577403508646,101.325,1.088534361326439,0.7745141342283205
0.6332613065326632,354.5250637652434,101.325,1.0869126108706715,0.7764473953871718
0.6367738693467336,354.4846137556271,101.325,1.085305704874296,0.7783779787549695
0.6402864321608039,354.4444213967678,101.325,1.0837136272241548,0.7803060623200382
0.6437989949748743,354.40448412912974,101.325,1.082136362494119,0.7822318235294959
0.6473115577889447,354.36479944276215,101.325,1.080573895947812,0.7841554393400773
0.650824120603015,354.3253648769674,101.325,1.0790262135414195,0.7860770862686893
0.6543366834170854,354.28617801998683,101.325,1.077493301926585,0.7879969404427627
0.6578492462311557,354.24723650870266,101.325,1.0759751484533986,0.7899151776503646
0.661361809045226,354.20853802835757,101.325,1.0744717411734694,0.7918319733901631
0.6648743718592964,354.17008031229057,101.325,1.0729830688430968,0.7937475029212386
0.6683869346733667,354.1318611416897,101.325,1.071509120926528,0.7956619413127749
0.6718994974874372,354.093878345361,101.325,1.0700498875993127,0.7975754634936673
0.6754120603015075,354.0561297995146,101.325,1.0686053597517517,0.7994882443020781
0.6789246231155778,354.0186134275664,101.325,1.067175528992441,0.8014004585349589
0.6824371859296482,353.9813271999569,101.325,1.065760387651916,0.803312280997591
0.6859497487437185,353.9442691339858,101.325,1.0643599287863912,0.8052238865531088
0.6894623115577889,353.90743729366363,101.325,1.062974146181603,0.8071354501721578
0.6929748743718592,353.8708297895786,101.325,1.0616030343567535,0.8090471469825666
0.6964874371859295,353.8344447787804,101.325,1.0602465885685568,0.8109591523191731
0.7,353.79828046468083,101.325,1.0589048048153904,0.8128716417738182
0.701,353.78802487279717,101.325,1.058525489944959,0.813416226040397
0.702,353.77778698647967,101.325,1.0581473630965779,0.8139608678627449
0.703,353.7675667663301,101.325,1.057770424211158,0.8145055713070855
0.704,353.7573641732532,101.325,1.0573946732345558,0.8150503404421625
0.705,353.74717916845714,101.325,1.0570201101175813,0.8155951793393547
0.706,353.7370117134532,101.325,1.0566467348160058,0.8161400920727714
0.707,353.7268617700558,101.325,1.0562745472905726,0.8166850827193345
0.708,353.7167293003824,101.325,1.0559035475070033,0.8172301553588946
0.709,353.7066142668534,101.325,1.0555337354360073,0.817775314074307
0.71,353.69651663219213,101.325,1.055165111053291,0.8183205629515351
0.711,353.6864363594248,101.325,1.054797674339566,0.8188659060797489
0.712,353.67637341188066,101.325,1.054431425280558,0.8194113475514142
0.713,353.6663277531916,101.325,1.054066363867016,0.8199568914623877
0.714,353.6562993472923,101.325,1.053702490094721,0.8205025419120249
0.715,353.64628815842065,101.325,1.0533398039644948,0.8210483030032666
0.716,353.636294151117,101.325,1.0529783054822088,0.8215941788427289
0.717,353.62631729022473,101.325,1.0526179946587948,0.8221401735408235
0.718,353.6163575408902,101.325,1.0522588715102525,0.8226862912118308
0.719,353.6064148685624,101.325,1.051900936057659,0.8232325359739957
0.72,353.5964892389936,101.325,1.0515441883271788,0.8237789119496574
0.721,353.5865806182389,101.325,1.0511886283500727,0.8243254232653034
0.722,353.5766889726566,101.325,1.050834256162707,0.8248720740516988
0.723,353.566814268908,101.325,1.050481071806564,0.8254188684439743
0.724,353.5569564739576,101.325,1.0501290753282506,0.8259658105817121
0.725,353.54711555507356,101.325,1.0497782667795081,0.8265129046090738
0.726,353.537291479827,101.325,1.0494286462172222,0.827060154674863
0.727,353.5274842160928,101.325,1.049080213703433,0.8276075649326547
